date,amplitude
1702422137000,0.149658203125
1702422317000,0.154052734375
1702422497000,0.16064453125
1702422677000,0.1494140625
1702422857000,0.173828125
1702423037000,0.1484375
1702423217000,0.162109375
1702423397000,0.146728515625
1702423577000,0.156005859375
1702423757000,0.139404296875
1702423937000,0.138671875
1702424117000,0.16796875
1702424297000,0.1572265625
1702424477000,0.1533203125
1702424657000,0.171630859375
1702424837000,0.165283203125
1702425017000,0.169677734375
1702425197000,0.157470703125
1702425377000,0.14892578125
1702425557000,0.148193359375
1702425737000,0.1640625
1702425917000,0.154052734375
1702426097000,0.13525390625
1702426277000,0.17822265625
1702426457000,0.18017578125
1702426637000,0.156494140625
1702426817000,0.174072265625
1702426997000,0.155029296875
1702427177000,0.15234375
1702427357000,0.156005859375
1702427537000,0.162353515625
1702427717000,0.15478515625
1702427897000,0.156494140625
1702428077000,0.17236328125
1702428257000,0.157470703125
1702428437000,0.14697265625
1702428617000,0.150146484375
1702428797000,0.152587890625
1702428977000,0.1806640625
1702429157000,0.138916015625
1702429337000,0.133544921875
1702429517000,0.163330078125
1702429697000,0.155517578125
1702429877000,0.170654296875
1702430057000,0.144287109375
1702430237000,0.178466796875
1702430417000,0.143310546875
1702430597000,0.174560546875
1702430777000,0.141845703125
1702430957000,0.155029296875
1702431137000,0.150390625
1702431317000,0.163818359375
1702431497000,0.15234375
1702431677000,0.142822265625
1702431857000,0.151123046875
1702432037000,0.1650390625
1702432217000,0.156005859375
1702432397000,0.15234375
1702432577000,0.154052734375
1702432757000,0.17822265625
1702432937000,0.14501953125
1702433117000,0.15576171875
1702433297000,0.178955078125
1702433477000,0.177734375
1702433657000,0.171142578125
1702433837000,0.155029296875
1702434017000,0.156005859375
1702434197000,0.148193359375
1702434377000,0.14697265625
1702434557000,0.170166015625
1702434692000,0.144775390625
1702434827000,0.144775390625
1702435007000,0.1552734375
1702435187000,0.161376953125
1702435367000,0.15087890625
1702435547000,0.185546875
1702435727000,0.176513671875
1702435907000,0.150390625
1702436087000,0.168701171875
1702436267000,0.147705078125
1702436447000,0.14990234375
1702436627000,0.1572265625
1702436807000,0.16064453125
1702436987000,0.162109375
1702437167000,0.1484375
1702437347000,0.166015625
1702437527000,0.153076171875
1702437707000,0.146240234375
1702437887000,0.16748046875
1702438067000,0.16455078125
1702438247000,0.1513671875
1702438427000,0.156005859375
1702438607000,0.149169921875
1702438787000,0.162109375
1702438967000,0.180908203125
1702439147000,0.146728515625
1702439327000,0.163330078125
1702439507000,0.153564453125
1702439687000,0.15869140625
1702439867000,0.14453125
1702440047000,0.143310546875
1702440227000,0.1513671875
1702440407000,0.154296875
1702440587000,0.143310546875
1702440767000,0.146484375
1702440947000,0.15869140625
1702441127000,0.1630859375
1702441307000,0.15576171875
1702441487000,0.158203125
1702441667000,0.18505859375
1702441847000,0.157470703125
1702442027000,0.159912109375
1702442207000,0.192138671875
1702442387000,0.15576171875
1702442567000,0.152099609375
1702442747000,0.145263671875
1702442927000,0.187255859375
1702443107000,0.15771484375
1702443287000,0.175048828125
1702443467000,0.154541015625
1702443647000,0.16064453125
1702443827000,0.15234375
1702444007000,0.162353515625
1702444187000,0.15283203125
1702444367000,0.171875
1702444547000,0.137939453125
1702444727000,0.170166015625
1702444907000,0.173095703125
1702445087000,0.158203125
1702445267000,0.140625
1702445447000,0.15380859375
1702445627000,0.15087890625
1702445807000,0.14892578125
1702445987000,0.147705078125
1702446167000,0.14990234375
1702446257000,0.1484375
1702446392000,0.1484375
1702446572000,0.151123046875
1702446752000,0.16650390625
1702446932000,0.17138671875
1702447112000,0.15625
1702447292000,0.1484375
1702447472000,0.171875
1702447652000,0.15673828125
1702447832000,0.152099609375
1702448012000,0.153076171875
1702448192000,0.16162109375
1702448372000,0.152587890625
1702448552000,0.155517578125
1702448732000,0.150146484375
1702448912000,0.159423828125
1702449092000,0.1689453125
1702449272000,0.150390625
1702449452000,0.138427734375
1702449632000,0.168701171875
1702449812000,0.18017578125
1702449992000,0.160888671875
1702450172000,0.17626953125
1702450352000,0.166748046875
1702450532000,0.154052734375
1702450712000,0.17724609375
1702450892000,0.170654296875
1702451072000,0.15966796875
1702451252000,0.1650390625
1702451432000,0.171630859375
1702451612000,0.183349609375
1702451792000,0.162841796875
1702451972000,0.1455078125
1702452152000,0.170654296875
1702452332000,0.168701171875
1702452512000,0.160888671875
1702452692000,0.148681640625
1702452872000,0.155029296875
1702453052000,0.162841796875
1702453232000,0.158447265625
1702453412000,0.17529296875
1702453592000,0.13671875
1702453772000,0.16943359375
1702453952000,0.151611328125
1702454132000,0.140380859375
1702454312000,0.167724609375
1702454492000,0.16943359375
1702454672000,0.1533203125
1702454852000,0.15966796875
1702455032000,0.172119140625
1702455212000,0.150390625
1702455392000,0.151611328125
1702455572000,0.156982421875
1702455752000,0.156982421875
1702455932000,0.16455078125
1702456112000,0.155517578125
1702456292000,0.151611328125
1702456472000,0.17724609375
1702456652000,0.1806640625
1702456832000,0.1787109375
1702457012000,0.150146484375
1702457192000,0.154296875
1702457371000,0.175048828125
1702457551000,0.17626953125
1702457731000,0.14013671875
